node1	node2	MISIM_similarity_value
hsa-mir-431	hsa-mir-148b	0.413
hsa-mir-431	hsa-mir-30a	0.2452
hsa-mir-431	hsa-mir-324	0
hsa-mir-431	hsa-mir-598	0.6667
hsa-mir-431	hsa-mir-100	0.026
hsa-mir-431	hsa-mir-375	0
hsa-mir-431	hsa-mir-338	0
hsa-mir-431	hsa-mir-15b	0.2595
hsa-mir-431	hsa-mir-30e	0.0295
hsa-mir-431	hsa-mir-339	0
hsa-mir-431	hsa-mir-32	0.1209
hsa-mir-431	hsa-mir-424	0
hsa-mir-431	hsa-mir-134	0.048
hsa-mir-431	hsa-mir-200a	0.0818
hsa-mir-431	hsa-mir-18b	0.0306
hsa-mir-431	hsa-mir-328	0
hsa-mir-431	hsa-mir-95	0.3498
hsa-mir-431	hsa-mir-532	0
hsa-mir-431	hsa-mir-214	0.011
hsa-mir-431	hsa-mir-210	0
hsa-mir-431	hsa-mir-205	0
hsa-mir-431	hsa-mir-144	0
hsa-mir-431	hsa-mir-484	0.4
hsa-mir-431	hsa-mir-376c	0.1091
hsa-mir-431	hsa-mir-99a	0
hsa-mir-431	hsa-mir-130a	0
hsa-mir-431	hsa-mir-27a	0.3442
hsa-mir-431	hsa-mir-27b	0
hsa-mir-431	hsa-mir-454	0
hsa-mir-431	hsa-mir-362	0
hsa-mir-431	hsa-mir-182	0.0682
hsa-mir-431	hsa-mir-98	0.0194
hsa-mir-431	hsa-mir-92b	0.0454
hsa-mir-431	hsa-mir-432	0.4
hsa-mir-431	hsa-mir-411	0
hsa-mir-431	hsa-mir-335	0
hsa-mir-431	hsa-mir-29c	0.0172
hsa-mir-431	hsa-mir-30d	0.2207
hsa-mir-431	hsa-mir-187	0
hsa-mir-431	hsa-mir-301a	0
hsa-mir-431	hsa-mir-199b	0.0606
hsa-mir-431	hsa-mir-126	0.0375
hsa-mir-431	hsa-mir-191	0.0185
hsa-mir-181c	hsa-mir-429	0.1705
hsa-mir-181c	hsa-mir-381	0
hsa-mir-181c	hsa-mir-10a	0.1765
hsa-mir-181c	hsa-mir-34b	0.5945
hsa-mir-181c	hsa-mir-136	0
hsa-mir-181c	hsa-let-7b	0.2355
hsa-mir-181c	hsa-mir-222	0.0792
hsa-mir-181c	hsa-mir-21	0.1238
hsa-mir-181c	hsa-mir-377	0
hsa-mir-181c	hsa-mir-10b	0.2081
hsa-mir-181c	hsa-mir-23a	0
hsa-mir-181c	hsa-mir-23b	0.063
hsa-mir-181c	hsa-mir-33b	0.6757
hsa-mir-181c	hsa-mir-769	0
hsa-mir-181c	hsa-mir-154	0.4273
hsa-mir-181c	hsa-mir-204	0.1093
hsa-mir-181c	hsa-mir-106b	0.1234
hsa-mir-181c	hsa-mir-150	0.1811
hsa-mir-181c	hsa-mir-337	0.0407
hsa-mir-181c	hsa-mir-487b	0
hsa-mir-181c	hsa-mir-215	0.1024
hsa-mir-181c	hsa-mir-212	0.2896
hsa-mir-181c	hsa-mir-452	0.0301
hsa-mir-181c	hsa-mir-15a	0.1472
hsa-mir-181c	hsa-mir-659	0
hsa-mir-181c	hsa-mir-497	0.0325
hsa-mir-181c	hsa-mir-423	0
hsa-mir-181c	hsa-mir-143	0.1712
hsa-mir-181c	hsa-mir-323	0.5484
hsa-mir-181c	hsa-mir-152	0.1021
hsa-mir-181c	hsa-mir-330	0
hsa-mir-181c	hsa-let-7e	0.2222
hsa-mir-181c	hsa-mir-223	0.1823
hsa-mir-181c	hsa-mir-34a	0.314
hsa-mir-181c	hsa-let-7c	0.2458
hsa-mir-181c	hsa-mir-17	0.2535
hsa-mir-181c	hsa-mir-146b	0.2339
hsa-mir-181c	hsa-mir-501	0
hsa-mir-181c	hsa-mir-296	0.0834
hsa-mir-181c	hsa-mir-186	0.0552
hsa-mir-181c	hsa-mir-370	0.6757
hsa-mir-181c	hsa-mir-125a	0.3243
hsa-mir-181c	hsa-mir-28	0.0255
hsa-mir-181c	hsa-mir-183	0.3733
hsa-mir-181c	hsa-mir-196b	0.2623
hsa-mir-181c	hsa-mir-195	0.0546
hsa-mir-181c	hsa-mir-107	0.037
hsa-mir-181c	hsa-mir-192	0.3584
hsa-mir-181c	hsa-mir-301b	0.0607
hsa-mir-181c	hsa-mir-409	0.0542
hsa-mir-181c	hsa-mir-185	0
hsa-mir-181c	hsa-mir-378	0.265
hsa-mir-181c	hsa-mir-542	0.0611
hsa-mir-181c	hsa-mir-130b	0.1015
hsa-mir-181c	hsa-mir-135b	0.105
hsa-mir-181c	hsa-mir-106a	0.2297
hsa-mir-181c	hsa-mir-148a	0.0833
hsa-mir-181c	hsa-mir-340	0.0407
hsa-mir-181c	hsa-mir-615	0
hsa-mir-181c	hsa-mir-654	0
hsa-mir-181c	hsa-mir-200c	0.139
hsa-mir-181c	hsa-mir-148b	0.1005
hsa-mir-181c	hsa-mir-30a	0.2341
hsa-mir-181c	hsa-mir-324	0
hsa-mir-181c	hsa-mir-598	0
hsa-mir-181c	hsa-mir-100	0.0482
hsa-mir-181c	hsa-mir-375	0.0486
hsa-mir-181c	hsa-mir-338	0.1112
hsa-mir-181c	hsa-mir-15b	0.0769
hsa-mir-181c	hsa-mir-30e	0.4019
hsa-mir-181c	hsa-mir-339	0.2103
hsa-mir-181c	hsa-mir-32	0.2797
hsa-mir-181c	hsa-mir-424	0.0255
hsa-mir-181c	hsa-mir-134	0
hsa-mir-181c	hsa-mir-200a	0.1493
hsa-mir-181c	hsa-mir-18b	0.2206
hsa-mir-181c	hsa-mir-328	0
hsa-mir-181c	hsa-mir-95	0.3811
hsa-mir-181c	hsa-mir-532	0.0892
hsa-mir-181c	hsa-mir-214	0.2265
hsa-mir-181c	hsa-mir-210	0.2251
hsa-mir-181c	hsa-mir-205	0.3355
hsa-mir-181c	hsa-mir-144	0.0747
hsa-mir-181c	hsa-mir-484	0.0306
hsa-mir-181c	hsa-mir-376c	0.0306
hsa-mir-181c	hsa-mir-99a	0.0382
hsa-mir-181c	hsa-mir-130a	0.0544
hsa-mir-181c	hsa-mir-27a	0.18
hsa-mir-181c	hsa-mir-27b	0.5778
hsa-mir-181c	hsa-mir-454	0.4189
hsa-mir-181c	hsa-mir-362	0
hsa-mir-181c	hsa-mir-182	0.0578
hsa-mir-181c	hsa-mir-98	0.1973
hsa-mir-181c	hsa-mir-92b	0.1622
hsa-mir-181c	hsa-mir-432	0
hsa-mir-181c	hsa-mir-411	0
hsa-mir-181c	hsa-mir-335	0.0622
hsa-mir-181c	hsa-mir-29c	0.2469
hsa-mir-181c	hsa-mir-30d	0.3097
hsa-mir-181c	hsa-mir-187	0.11
hsa-mir-181c	hsa-mir-301a	0.0607
hsa-mir-181c	hsa-mir-199b	0.3681
hsa-mir-181c	hsa-mir-126	0.3163
hsa-mir-181c	hsa-mir-191	0.3742
hsa-mir-429	hsa-mir-381	0.2
hsa-mir-429	hsa-mir-10a	0.3955
hsa-mir-429	hsa-mir-34b	0.598
hsa-mir-429	hsa-mir-136	0.25
hsa-mir-429	hsa-let-7b	0.5854
hsa-mir-429	hsa-mir-222	0.3895
hsa-mir-429	hsa-mir-21	0.4152
hsa-mir-429	hsa-mir-377	0.2908
hsa-mir-429	hsa-mir-10b	0.6703
hsa-mir-429	hsa-mir-23a	0.0663
hsa-mir-429	hsa-mir-23b	0.3796
hsa-mir-429	hsa-mir-33b	0.1175
hsa-mir-429	hsa-mir-769	0.0221
hsa-mir-429	hsa-mir-154	0.1519
hsa-mir-429	hsa-mir-204	0.7181
hsa-mir-429	hsa-mir-106b	0.6454
hsa-mir-429	hsa-mir-150	0.273
hsa-mir-429	hsa-mir-337	0.1014
hsa-mir-429	hsa-mir-487b	0
hsa-mir-429	hsa-mir-215	0.7456
hsa-mir-429	hsa-mir-212	0.245
hsa-mir-429	hsa-mir-452	0.5156
hsa-mir-429	hsa-mir-15a	0.2953
hsa-mir-429	hsa-mir-659	0
hsa-mir-429	hsa-mir-497	0.2913
hsa-mir-429	hsa-mir-423	0.2418
hsa-mir-429	hsa-mir-143	0.3032
hsa-mir-429	hsa-mir-323	0.201
hsa-mir-429	hsa-mir-152	0.0233
hsa-mir-429	hsa-mir-330	0.25
hsa-mir-429	hsa-let-7e	0.565
hsa-mir-429	hsa-mir-223	0.386
hsa-mir-429	hsa-mir-34a	0.5114
hsa-mir-429	hsa-let-7c	0.5293
hsa-mir-429	hsa-mir-17	0.5154
hsa-mir-429	hsa-mir-146b	0.3233
hsa-mir-429	hsa-mir-501	0
hsa-mir-429	hsa-mir-296	0.6707
hsa-mir-429	hsa-mir-186	0.3527
hsa-mir-429	hsa-mir-370	0.136
hsa-mir-429	hsa-mir-125a	0.5853
hsa-mir-429	hsa-mir-28	0.3675
hsa-mir-429	hsa-mir-183	0.3453
hsa-mir-429	hsa-mir-196b	0.3406
hsa-mir-429	hsa-mir-195	0.3371
hsa-mir-429	hsa-mir-107	0.2678
hsa-mir-429	hsa-mir-192	0.4264
hsa-mir-429	hsa-mir-301b	0.266
hsa-mir-429	hsa-mir-409	0.1141
hsa-mir-429	hsa-mir-185	0.0221
hsa-mir-429	hsa-mir-378	0.2099
hsa-mir-429	hsa-mir-542	0.0906
hsa-mir-429	hsa-mir-130b	0.3854
hsa-mir-429	hsa-mir-135b	0.5721
hsa-mir-429	hsa-mir-106a	0.3416
hsa-mir-429	hsa-mir-148a	0.3661
hsa-mir-429	hsa-mir-340	0.3237
hsa-mir-429	hsa-mir-615	0.0221
hsa-mir-429	hsa-mir-654	0.0221
hsa-mir-429	hsa-mir-200c	0.7427
hsa-mir-429	hsa-mir-148b	0.0913
hsa-mir-429	hsa-mir-30a	0.3218
hsa-mir-429	hsa-mir-324	0.0221
hsa-mir-429	hsa-mir-598	0
hsa-mir-429	hsa-mir-100	0.3909
hsa-mir-429	hsa-mir-375	0.2506
hsa-mir-429	hsa-mir-338	0.6028
hsa-mir-429	hsa-mir-15b	0.2679
hsa-mir-429	hsa-mir-30e	0.5047
hsa-mir-429	hsa-mir-339	0.6891
hsa-mir-429	hsa-mir-32	0.3184
hsa-mir-429	hsa-mir-424	0.3857
hsa-mir-429	hsa-mir-134	0.0196
hsa-mir-429	hsa-mir-200a	0.7251
hsa-mir-429	hsa-mir-18b	0.4456
hsa-mir-429	hsa-mir-328	0
hsa-mir-429	hsa-mir-95	0.3709
hsa-mir-429	hsa-mir-532	0.3231
hsa-mir-429	hsa-mir-214	0.4852
hsa-mir-429	hsa-mir-210	0.6041
hsa-mir-429	hsa-mir-205	0.5991
hsa-mir-429	hsa-mir-144	0.1676
hsa-mir-429	hsa-mir-484	0.2131
hsa-mir-429	hsa-mir-376c	0.2043
hsa-mir-429	hsa-mir-99a	0.2888
hsa-mir-429	hsa-mir-130a	0.5209
hsa-mir-429	hsa-mir-27a	0.52
hsa-mir-429	hsa-mir-27b	0.153
hsa-mir-429	hsa-mir-454	0.2182
hsa-mir-429	hsa-mir-362	0
hsa-mir-429	hsa-mir-182	0.582
hsa-mir-429	hsa-mir-98	0.5474
hsa-mir-429	hsa-mir-92b	0.494
hsa-mir-429	hsa-mir-432	0.2
hsa-mir-429	hsa-mir-411	0.0262
hsa-mir-429	hsa-mir-335	0.376
hsa-mir-429	hsa-mir-29c	0.2214
hsa-mir-429	hsa-mir-30d	0.598
hsa-mir-429	hsa-mir-187	0.1125
hsa-mir-429	hsa-mir-301a	0.266
hsa-mir-429	hsa-mir-199b	0.3627
hsa-mir-429	hsa-mir-126	0.4893
hsa-mir-429	hsa-mir-191	0.3786
hsa-mir-381	hsa-mir-10a	0
hsa-mir-381	hsa-mir-34b	0.2
hsa-mir-381	hsa-mir-136	0.5
hsa-mir-381	hsa-let-7b	0.1422
hsa-mir-381	hsa-mir-222	0.1128
hsa-mir-381	hsa-mir-21	0.1943
hsa-mir-381	hsa-mir-377	0.4
hsa-mir-381	hsa-mir-10b	0.2857
hsa-mir-381	hsa-mir-23a	0.4144
hsa-mir-381	hsa-mir-23b	0.4243
hsa-mir-381	hsa-mir-33b	0
hsa-mir-381	hsa-mir-769	0
hsa-mir-381	hsa-mir-154	0.3333
hsa-mir-381	hsa-mir-204	0.3333
hsa-mir-381	hsa-mir-106b	0.2825
hsa-mir-381	hsa-mir-150	0.1662
hsa-mir-381	hsa-mir-337	0.075
hsa-mir-381	hsa-mir-487b	0.5
hsa-mir-381	hsa-mir-215	0.25
hsa-mir-381	hsa-mir-212	0.518
hsa-mir-381	hsa-mir-452	0.6667
hsa-mir-381	hsa-mir-15a	0.1118
hsa-mir-381	hsa-mir-659	0.06
hsa-mir-381	hsa-mir-497	0.6667
hsa-mir-381	hsa-mir-423	0.4
hsa-mir-381	hsa-mir-143	0.1276
hsa-mir-381	hsa-mir-323	0
hsa-mir-381	hsa-mir-152	0.0308
hsa-mir-381	hsa-mir-330	0.5
hsa-mir-381	hsa-let-7e	0.2246
hsa-mir-381	hsa-mir-223	0.1238
hsa-mir-381	hsa-mir-34a	0.125
hsa-mir-381	hsa-let-7c	0.2527
hsa-mir-381	hsa-mir-17	0.0753
hsa-mir-381	hsa-mir-146b	0.2857
hsa-mir-381	hsa-mir-501	0.5
hsa-mir-381	hsa-mir-296	0.2222
hsa-mir-381	hsa-mir-186	0.4
hsa-mir-381	hsa-mir-370	0
hsa-mir-381	hsa-mir-125a	0.3333
hsa-mir-381	hsa-mir-28	0.5714
hsa-mir-381	hsa-mir-183	0
hsa-mir-381	hsa-mir-196b	0
hsa-mir-381	hsa-mir-195	0.3708
hsa-mir-381	hsa-mir-107	0.4636
hsa-mir-381	hsa-mir-192	0.2857
hsa-mir-381	hsa-mir-301b	0
hsa-mir-381	hsa-mir-409	0
hsa-mir-381	hsa-mir-185	0
hsa-mir-381	hsa-mir-378	0
hsa-mir-381	hsa-mir-542	0.0272
hsa-mir-381	hsa-mir-130b	0.3333
hsa-mir-381	hsa-mir-135b	0
hsa-mir-381	hsa-mir-106a	0.1667
hsa-mir-381	hsa-mir-148a	0.5
hsa-mir-381	hsa-mir-340	0.4
hsa-mir-381	hsa-mir-615	0
hsa-mir-381	hsa-mir-654	0
hsa-mir-381	hsa-mir-200c	0.1818
hsa-mir-381	hsa-mir-148b	0.3333
hsa-mir-381	hsa-mir-30a	0.4207
hsa-mir-381	hsa-mir-324	0
hsa-mir-381	hsa-mir-598	0.5
hsa-mir-381	hsa-mir-100	0.25
hsa-mir-381	hsa-mir-375	0
hsa-mir-381	hsa-mir-338	0.0536
hsa-mir-381	hsa-mir-15b	0.1896
hsa-mir-381	hsa-mir-30e	0.2758
hsa-mir-381	hsa-mir-339	0.2
hsa-mir-381	hsa-mir-32	0.2222
hsa-mir-381	hsa-mir-424	0.2857
hsa-mir-381	hsa-mir-134	0.048
hsa-mir-381	hsa-mir-200a	0
hsa-mir-381	hsa-mir-18b	0
hsa-mir-381	hsa-mir-328	0.0938
hsa-mir-381	hsa-mir-95	0.2857
hsa-mir-381	hsa-mir-532	0
hsa-mir-381	hsa-mir-214	0.1913
hsa-mir-381	hsa-mir-210	0.3397
hsa-mir-381	hsa-mir-205	0.1818
hsa-mir-381	hsa-mir-144	0
hsa-mir-381	hsa-mir-484	0.3333
hsa-mir-381	hsa-mir-376c	0.3333
hsa-mir-381	hsa-mir-99a	0
hsa-mir-381	hsa-mir-130a	0.5
hsa-mir-381	hsa-mir-27a	0.5714
hsa-mir-381	hsa-mir-27b	0
hsa-mir-381	hsa-mir-454	0
hsa-mir-381	hsa-mir-362	0.5
hsa-mir-381	hsa-mir-182	0.2222
hsa-mir-381	hsa-mir-98	0.2857
hsa-mir-381	hsa-mir-92b	0.0348
hsa-mir-381	hsa-mir-432	1
hsa-mir-381	hsa-mir-411	0.0384
hsa-mir-381	hsa-mir-335	0.3013
hsa-mir-381	hsa-mir-29c	0.1698
hsa-mir-381	hsa-mir-30d	0.0188
hsa-mir-381	hsa-mir-187	0
hsa-mir-381	hsa-mir-301a	0
hsa-mir-381	hsa-mir-199b	0.4
hsa-mir-381	hsa-mir-126	0.25
hsa-mir-381	hsa-mir-191	0
hsa-mir-10a	hsa-mir-34b	0.3466
hsa-mir-10a	hsa-mir-136	0
hsa-mir-10a	hsa-let-7b	0.2142
hsa-mir-10a	hsa-mir-222	0.3569
hsa-mir-10a	hsa-mir-21	0.2475
hsa-mir-10a	hsa-mir-377	0
hsa-mir-10a	hsa-mir-10b	0.3717
hsa-mir-10a	hsa-mir-23a	0.0252
hsa-mir-10a	hsa-mir-23b	0.1286
hsa-mir-10a	hsa-mir-33b	0.0869
hsa-mir-10a	hsa-mir-769	0.0353
hsa-mir-10a	hsa-mir-154	0.1499
hsa-mir-10a	hsa-mir-204	0.4567
hsa-mir-10a	hsa-mir-106b	0.2528
hsa-mir-10a	hsa-mir-150	0.1926
hsa-mir-10a	hsa-mir-337	0.0708
hsa-mir-10a	hsa-mir-487b	0
hsa-mir-10a	hsa-mir-215	0.2942
hsa-mir-10a	hsa-mir-212	0.0829
hsa-mir-10a	hsa-mir-452	0.1166
hsa-mir-10a	hsa-mir-15a	0.2583
hsa-mir-10a	hsa-mir-659	0
hsa-mir-10a	hsa-mir-497	0.0802
hsa-mir-10a	hsa-mir-423	0.0294
hsa-mir-10a	hsa-mir-143	0.2261
hsa-mir-10a	hsa-mir-323	0.1871
hsa-mir-10a	hsa-mir-152	0
hsa-mir-10a	hsa-mir-330	0
hsa-mir-10a	hsa-let-7e	0.2687
hsa-mir-10a	hsa-mir-223	0.2341
hsa-mir-10a	hsa-mir-34a	0.3494
hsa-mir-10a	hsa-let-7c	0.2172
hsa-mir-10a	hsa-mir-17	0.3517
hsa-mir-10a	hsa-mir-146b	0.2619
hsa-mir-10a	hsa-mir-501	0
hsa-mir-10a	hsa-mir-296	0.2677
hsa-mir-10a	hsa-mir-186	0.1206
hsa-mir-10a	hsa-mir-370	0.1543
hsa-mir-10a	hsa-mir-125a	0.4121
hsa-mir-10a	hsa-mir-28	0.1218
hsa-mir-10a	hsa-mir-183	0.2112
hsa-mir-10a	hsa-mir-196b	0.2461
hsa-mir-10a	hsa-mir-195	0.213
hsa-mir-10a	hsa-mir-107	0.0963
hsa-mir-10a	hsa-mir-192	0.1486
hsa-mir-10a	hsa-mir-301b	0.1719
hsa-mir-10a	hsa-mir-409	0.0849
hsa-mir-10a	hsa-mir-185	0.0353
hsa-mir-10a	hsa-mir-378	0.4227
hsa-mir-10a	hsa-mir-542	0.0824
hsa-mir-10a	hsa-mir-130b	0.147
hsa-mir-10a	hsa-mir-135b	0.2883
hsa-mir-10a	hsa-mir-106a	0.2886
hsa-mir-10a	hsa-mir-148a	0.116
hsa-mir-10a	hsa-mir-340	0.0936
hsa-mir-10a	hsa-mir-615	0.0353
hsa-mir-10a	hsa-mir-654	0.0353
hsa-mir-10a	hsa-mir-200c	0.3838
hsa-mir-10a	hsa-mir-148b	0.0802
hsa-mir-10a	hsa-mir-30a	0.1108
hsa-mir-10a	hsa-mir-324	0.0353
hsa-mir-10a	hsa-mir-598	0
hsa-mir-10a	hsa-mir-100	0.2989
hsa-mir-10a	hsa-mir-375	0.1473
hsa-mir-10a	hsa-mir-338	0.3123
hsa-mir-10a	hsa-mir-15b	0.1609
hsa-mir-10a	hsa-mir-30e	0.1697
hsa-mir-10a	hsa-mir-339	0.4497
hsa-mir-10a	hsa-mir-32	0.1217
hsa-mir-10a	hsa-mir-424	0.1035
hsa-mir-10a	hsa-mir-134	0.0294
hsa-mir-10a	hsa-mir-200a	0.4422
hsa-mir-10a	hsa-mir-18b	0.417
hsa-mir-10a	hsa-mir-328	0
hsa-mir-10a	hsa-mir-95	0.2269
hsa-mir-10a	hsa-mir-532	0.0652
hsa-mir-10a	hsa-mir-214	0.2412
hsa-mir-10a	hsa-mir-210	0.3162
hsa-mir-10a	hsa-mir-205	0.3506
hsa-mir-10a	hsa-mir-144	0.1133
hsa-mir-10a	hsa-mir-484	0.1309
hsa-mir-10a	hsa-mir-376c	0.1392
hsa-mir-10a	hsa-mir-99a	0.0729
hsa-mir-10a	hsa-mir-130a	0.1378
hsa-mir-10a	hsa-mir-27a	0.1782
hsa-mir-10a	hsa-mir-27b	0.111
hsa-mir-10a	hsa-mir-454	0.2459
hsa-mir-10a	hsa-mir-362	0
hsa-mir-10a	hsa-mir-182	0.1789
hsa-mir-10a	hsa-mir-98	0.1766
hsa-mir-10a	hsa-mir-92b	0.3363
hsa-mir-10a	hsa-mir-432	0
hsa-mir-10a	hsa-mir-411	0
hsa-mir-10a	hsa-mir-335	0.1603
hsa-mir-10a	hsa-mir-29c	0.1353
hsa-mir-10a	hsa-mir-30d	0.2917
hsa-mir-10a	hsa-mir-187	0.0693
hsa-mir-10a	hsa-mir-301a	0.1719
hsa-mir-10a	hsa-mir-199b	0.1691
hsa-mir-10a	hsa-mir-126	0.2999
hsa-mir-10a	hsa-mir-191	0.2177
hsa-mir-34b	hsa-mir-136	0.25
hsa-mir-34b	hsa-let-7b	0.511
hsa-mir-34b	hsa-mir-222	0.3302
hsa-mir-34b	hsa-mir-21	0.4339
hsa-mir-34b	hsa-mir-377	0.2222
hsa-mir-34b	hsa-mir-10b	0.6867
hsa-mir-34b	hsa-mir-23a	0.0663
hsa-mir-34b	hsa-mir-23b	0.3014
hsa-mir-34b	hsa-mir-33b	0.3225
hsa-mir-34b	hsa-mir-769	0.0221
hsa-mir-34b	hsa-mir-154	0.3692
hsa-mir-34b	hsa-mir-204	0.5241
hsa-mir-34b	hsa-mir-106b	0.543
hsa-mir-34b	hsa-mir-150	0.4296
hsa-mir-34b	hsa-mir-337	0.1012
hsa-mir-34b	hsa-mir-487b	0
hsa-mir-34b	hsa-mir-215	0.4723
hsa-mir-34b	hsa-mir-212	0.3873
hsa-mir-34b	hsa-mir-452	0.2782
hsa-mir-34b	hsa-mir-15a	0.3225
hsa-mir-34b	hsa-mir-659	0
hsa-mir-34b	hsa-mir-497	0.4565
hsa-mir-34b	hsa-mir-423	0.2418
hsa-mir-34b	hsa-mir-143	0.3295
hsa-mir-34b	hsa-mir-323	0.4184
hsa-mir-34b	hsa-mir-152	0.0624
hsa-mir-34b	hsa-mir-330	0.25
hsa-mir-34b	hsa-let-7e	0.4924
hsa-mir-34b	hsa-mir-223	0.3489
hsa-mir-34b	hsa-mir-34a	0.6396
hsa-mir-34b	hsa-let-7c	0.526
hsa-mir-34b	hsa-mir-17	0.5494
hsa-mir-34b	hsa-mir-146b	0.3912
hsa-mir-34b	hsa-mir-501	0
hsa-mir-34b	hsa-mir-296	0.4254
hsa-mir-34b	hsa-mir-186	0.3497
hsa-mir-34b	hsa-mir-370	0.4034
hsa-mir-34b	hsa-mir-125a	0.5684
hsa-mir-34b	hsa-mir-28	0.2598
hsa-mir-34b	hsa-mir-183	0.3365
hsa-mir-34b	hsa-mir-196b	0.3883
hsa-mir-34b	hsa-mir-195	0.378
hsa-mir-34b	hsa-mir-107	0.371
hsa-mir-34b	hsa-mir-192	0.4896
hsa-mir-34b	hsa-mir-301b	0.1323
hsa-mir-34b	hsa-mir-409	0.1138
hsa-mir-34b	hsa-mir-185	0.0221
hsa-mir-34b	hsa-mir-378	0.4413
hsa-mir-34b	hsa-mir-542	0.083
hsa-mir-34b	hsa-mir-130b	0.3917
hsa-mir-34b	hsa-mir-135b	0.3395
hsa-mir-34b	hsa-mir-106a	0.3853
hsa-mir-34b	hsa-mir-148a	0.4321
hsa-mir-34b	hsa-mir-340	0.5072
hsa-mir-34b	hsa-mir-615	0.0221
hsa-mir-34b	hsa-mir-654	0.0221
hsa-mir-34b	hsa-mir-200c	0.5485
hsa-mir-34b	hsa-mir-148b	0.2905
hsa-mir-34b	hsa-mir-30a	0.3557
hsa-mir-34b	hsa-mir-324	0.0221
hsa-mir-34b	hsa-mir-598	0
hsa-mir-34b	hsa-mir-100	0.1233
hsa-mir-34b	hsa-mir-375	0.1191
hsa-mir-34b	hsa-mir-338	0.31
hsa-mir-34b	hsa-mir-15b	0.1862
hsa-mir-34b	hsa-mir-30e	0.6383
hsa-mir-34b	hsa-mir-339	0.524
hsa-mir-34b	hsa-mir-32	0.4364
hsa-mir-34b	hsa-mir-424	0.2543
hsa-mir-34b	hsa-mir-134	0.0196
hsa-mir-34b	hsa-mir-200a	0.4184
hsa-mir-34b	hsa-mir-18b	0.5299
hsa-mir-34b	hsa-mir-328	0
hsa-mir-34b	hsa-mir-95	0.3296
hsa-mir-34b	hsa-mir-532	0.1161
hsa-mir-34b	hsa-mir-214	0.4756
hsa-mir-34b	hsa-mir-210	0.4812
hsa-mir-34b	hsa-mir-205	0.5881
hsa-mir-34b	hsa-mir-144	0.1428
hsa-mir-34b	hsa-mir-484	0.0885
hsa-mir-34b	hsa-mir-376c	0.0858
hsa-mir-34b	hsa-mir-99a	0.0888
hsa-mir-34b	hsa-mir-130a	0.2892
hsa-mir-34b	hsa-mir-27a	0.6675
hsa-mir-34b	hsa-mir-27b	0.348
hsa-mir-34b	hsa-mir-454	0.3029
hsa-mir-34b	hsa-mir-362	0
hsa-mir-34b	hsa-mir-182	0.2956
hsa-mir-34b	hsa-mir-98	0.5637
hsa-mir-34b	hsa-mir-92b	0.3592
hsa-mir-34b	hsa-mir-432	0.2
hsa-mir-34b	hsa-mir-411	0.0192
hsa-mir-34b	hsa-mir-335	0.1265
hsa-mir-34b	hsa-mir-29c	0.3103
hsa-mir-34b	hsa-mir-30d	0.5074
hsa-mir-34b	hsa-mir-187	0.1227
hsa-mir-34b	hsa-mir-301a	0.1323
hsa-mir-34b	hsa-mir-199b	0.5008
hsa-mir-34b	hsa-mir-126	0.5379
hsa-mir-34b	hsa-mir-191	0.6069
hsa-mir-136	hsa-let-7b	0.1333
hsa-mir-136	hsa-mir-222	0.0103
hsa-mir-136	hsa-mir-21	0.1034
hsa-mir-136	hsa-mir-377	0.6667
hsa-mir-136	hsa-mir-10b	0.4
hsa-mir-136	hsa-mir-23a	0.1216
hsa-mir-136	hsa-mir-23b	0.2804
hsa-mir-136	hsa-mir-33b	0
hsa-mir-136	hsa-mir-769	0
hsa-mir-136	hsa-mir-154	0
hsa-mir-136	hsa-mir-204	0.5
hsa-mir-136	hsa-mir-106b	0.1538
hsa-mir-136	hsa-mir-150	0.1869
hsa-mir-136	hsa-mir-337	0
hsa-mir-136	hsa-mir-487b	0
hsa-mir-136	hsa-mir-215	0.3333
hsa-mir-136	hsa-mir-212	0.3333
hsa-mir-136	hsa-mir-452	0.5
hsa-mir-136	hsa-mir-15a	0.0061
hsa-mir-136	hsa-mir-659	0
hsa-mir-136	hsa-mir-497	0.5
hsa-mir-136	hsa-mir-423	0.6667
hsa-mir-136	hsa-mir-143	0
hsa-mir-136	hsa-mir-323	0
hsa-mir-136	hsa-mir-152	0.0513
hsa-mir-136	hsa-mir-330	1
hsa-mir-136	hsa-let-7e	0.125
hsa-mir-136	hsa-mir-223	0.0143
hsa-mir-136	hsa-mir-34a	0
hsa-mir-136	hsa-let-7c	0.1429
hsa-mir-136	hsa-mir-17	0.0741
hsa-mir-136	hsa-mir-146b	0
hsa-mir-136	hsa-mir-501	0
hsa-mir-136	hsa-mir-296	0.2857
hsa-mir-136	hsa-mir-186	0.6667
hsa-mir-136	hsa-mir-370	0
hsa-mir-136	hsa-mir-125a	0.2
hsa-mir-136	hsa-mir-28	0.4
hsa-mir-136	hsa-mir-183	0
hsa-mir-136	hsa-mir-196b	0
hsa-mir-136	hsa-mir-195	0.2243
hsa-mir-136	hsa-mir-107	0.25
hsa-mir-136	hsa-mir-192	0.4
hsa-mir-136	hsa-mir-301b	0
hsa-mir-136	hsa-mir-409	0
hsa-mir-136	hsa-mir-185	0
hsa-mir-136	hsa-mir-378	0
hsa-mir-136	hsa-mir-542	0.0545
hsa-mir-136	hsa-mir-130b	0.5
hsa-mir-136	hsa-mir-135b	0
